pair_id,fold,dice_a,dice_b,dice_mean,iou_mean,dice_pmax,hd95_a,hd95_b,hd95_mean,dice_oracle,dice_copy
A17_H1__t1_t2,0,0.9238440616500453,0.8953037483843171,0.9126043039086518,0.8392568659127625,0.8857749469214438,2.23606797749979,4.073863375370595,3.137936011143122,0.9238440616500453,0.6479750778816199
A17_H1__t2_t3,0,0.6466060181945417,0.5668906536346976,0.6023468057366362,0.43097014925373134,0.5758661887694145,21.728533684124667,27.020191975283552,25.97475487839819,0.6466060181945417,0.3384932920536636
A19_H6__t1_t2,0,0.9529107887939599,0.9486523706472556,0.9580031695721077,0.9193916349809886,0.9455177743431221,3.2287687024627107,2.8284271247461903,2.0,0.9529107887939599,0.8291547277936963
A20_H1__t1_t2,0,0.8368794326241135,0.8255528255528255,0.872,0.7730496453900709,0.807185628742515,2.23606797749979,41.02334335267651,1.4142135623730951,0.8368794326241135,0.2474549725920125
A20_H1__t2_t3,0,0.8081081081081081,0.6595970307529162,0.7650676506765067,0.6195219123505976,0.6415478615071283,6.4031242374328485,44.429126451980316,38.888833411342446,0.8081081081081081,0.0351906158357771
A20_H10__t1_t2,0,0.7341817530023301,0.7676355600883903,0.7642757660167131,0.6184840800225415,0.7711208347357792,28.779289402320174,30.55146280646688,29.832867780352597,0.7676355600883903,0.7410464975112299
A20_H10__t2_t3,0,0.8313725490196079,0.8387391502969392,0.8396701786532295,0.7236478484011054,0.8525914292124748,17.19881838191274,18.368446374751585,17.902465075730476,0.8387391502969392,0.8255972696245734
A24_H6__t1_t2,0,0.7344827586206897,0.6313725490196078,0.6956521739130435,0.5333333333333333,0.7344827586206897,12.113923384129354,13.99878825790644,12.416771121498872,0.7344827586206897,0.131993006993007
A24_H6__t2_t3,0,0.9266187050359712,0.9225917431192661,0.9251076040172166,0.8606513614522157,0.9118472768107805,5.89054962428789,6.4031242374328485,6.636904488484245,0.9266187050359712,0.1434343434343434
A24_H8__t1_t2,0,0.9264822134387352,0.9284578696343402,0.9240506329113924,0.8588235294117647,0.9252336448598131,2.153444185374858,2.0,2.1770509831248424,0.9284578696343402,0.206734534064213
A25_H1__t1_t2,0,0.9140722291407223,0.9514950166112957,0.9398058252427185,0.8864468864468864,0.9137181874612043,3.0,2.0,2.0,0.9514950166112957,0.3094867807153966
A25_H3__t1_t2,0,0.5170068027210885,0.8226120857699805,0.652455272173582,0.48418079096045197,0.8366431774503523,11.015685424949242,6.0,7.127081707490474,0.8226120857699805,0.6746839346284305
A25_H3__t2_t3,0,0.4840137727496311,0.6919431279620853,0.55,0.3793103448275862,0.6833271167474823,11.968805970811525,9.0,8.511706441224101,0.6919431279620853,0.3371095090971507
A25_H5__t1_t2,0,0.8,0.8557692307692307,0.845360824742268,0.7321428571428571,0.8557692307692307,2.0,1.7363961030678912,1.4142135623730951,0.8557692307692307,0.0
A2_H1__t1_t2,0,0.9276773296244785,0.9238227146814404,0.9284225156358582,0.8664072632944229,0.9138166894664843,2.0,2.0,2.0,0.9276773296244785,0.4327573253193087
A2_H1__t2_t3,0,0.8932330827067669,0.28940568475452194,0.8774583963691377,0.7816711590296496,0.3029381965552178,2.0,132.73723659129206,108.40274425161108,0.8932330827067669,0.5362903225806451
A2_H2__t1_t2,0,0.6752172114191146,0.896664844177146,0.8015640273704789,0.6688417618270799,0.6615694164989939,60.84690341029874,2.8284271247461903,53.828296253253136,0.896664844177146,0.0
A2_H2__t2_t3,0,0.9240506329113924,0.9420505200594353,0.9381139489194499,0.883441258094357,0.9241842610364683,2.0,2.0,2.0,0.9420505200594353,0.6069651741293532
A2_H3__t1_t2,0,0.9524561057407773,0.9406446540880503,0.9487179487179487,0.9024390243902439,0.9488966318234611,2.0,3.0,2.3249218495867363,0.9524561057407773,0.1867209361485627
A2_H3__t2_t3,0,0.9714902142086608,0.9669358525064757,0.9707100138015642,0.9430870083432658,0.9683381305862748,1.4142135623730951,2.0,1.4142135623730951,0.9714902142086608,0.5962199312714777
A3_H9__t1_t2,0,0.6591395756277983,0.7676943117672601,0.7315208156329651,0.5766912257200268,0.6861395348837209,120.4344323399092,18.002775637731993,117.42799297636682,0.7676943117672601,0.6183788121990369
A4_H4__t1_t2,0,0.9336437718277066,0.9045553145336226,0.9253065774804905,0.8609958506224067,0.9028077753779697,1.0207106781186477,2.0,1.4142135623730951,0.9336437718277066,0.5749656121045392
A4_H4__t2_t3,0,0.1731123388581952,0.0,0.1862348178137652,0.10267857142857142,0.13183730715287517,33.77246208315679,130.34185137336326,128.0796623032921,0.1731123388581952,0.1033057851239669
A4_H5__t1_t2,0,0.4531886024423338,0.5320447609359105,0.505859375,0.338562091503268,0.4428450465707028,67.25059600563146,63.86147232698632,63.00317440323738,0.5320447609359105,0.0051020408163265
A4_H5__t2_t3,0,0.4848167539267016,0.2931412464766677,0.3579265985622399,0.21797235023041475,0.2775821596244131,47.9112736221875,88.17579804813799,85.0047057195309,0.4848167539267016,0.0
A4_H7__t1_t2,0,0.18981481481481483,0.1816976127320955,0.2028985507246377,0.11290322580645161,0.1816976127320955,28.80893875893052,31.346358254827866,30.4134479938644,0.18981481481481483,0.1901639344262295
A4_H7__t2_t3,0,0.11343804537521815,0.07162534435261708,0.08165829145728644,0.042567125081859856,0.0711159737417943,22.234238296536823,42.900668591831845,39.69041744999188,0.11343804537521815,0.5739910313901345
A5_H3__t1_t2,0,0.8859718488059466,0.8111533586818758,0.8474877723432637,0.7353395061728395,0.8106966924700915,13.442459192451219,14.142135623730951,13.519447038430114,0.8859718488059466,0.7716297786720322
A5_H3__t2_t3,0,0.8322507766167749,0.8251748251748252,0.8334739803094233,0.7144924041475765,0.80306905370844,17.69180601295413,20.712090087386557,19.250795737628355,0.8322507766167749,0.7176887987835783
A5_H5__t1_t2,0,0.8980206540447504,0.8836283185840708,0.8964916103726303,0.8124012638230648,0.8965663416701992,5.845584412271555,5.787427483507071,5.0,0.8980206540447504,0.5487927565392354
A5_H5__t2_t3,0,0.8848341232227488,0.8961799859385986,0.9081990189208129,0.8318356867779204,0.9028213166144201,5.439502695606076,4.104639781775007,4.123105625617661,0.8961799859385986,0.5806014017635089
A7_H2__t1_t2,0,0.8333333333333334,0.7442231075697211,0.7853535353535354,0.6465696465696466,0.7437425506555423,10.0,14.0,11.180339887498949,0.8333333333333334,0.2157710520897673
A7_H2__t2_t3,0,0.8778897451096621,0.8608430675469781,0.881885593220339,0.7887257224064425,0.8611955420466059,5.0,6.4031242374328485,5.115549442140334,0.8778897451096621,0.5894658199477026
A8_H1__t1_t2,0,0.2427007299270073,0.14935622317596567,0.1978984238178634,0.1098153547133139,0.2073732718894009,29.82326470191164,34.971399357258385,32.85668386111872,0.2427007299270073,0.2925687536571094
A8_H1__t2_t3,0,0.15370196813495782,0.17362270450751252,0.19136212624584717,0.10580455547391623,0.17228050800662617,49.00102030193714,52.88220770107456,52.16402939465805,0.17362270450751252,0.284375
A9_H10__t1_t2,0,0.8834888262095899,0.7604017216642754,0.8069364161849711,0.6763565891472868,0.8812392426850258,8.48528137423857,24.041630560342615,15.03826885697534,0.8834888262095899,0.5229280605805637
A9_H10__t2_t3,0,0.5307599517490953,0.4701284198771636,0.4877771461057419,0.3225563909774436,0.46842105263157896,22.706658174775477,23.410298019656093,22.80350850198276,0.5307599517490953,0.3579268292682926
A9_H4__t1_t2,0,0.8894289185905225,0.8436781609195402,0.8676122931442081,0.7661795407098121,0.8440366972477065,2.0,2.1062305898749027,2.0,0.8894289185905225,0.0260047281323877
A9_H4__t2_t3,0,0.8620919387075283,0.6791083462934163,0.8159700561447286,0.6891464699683878,0.6794407042982911,8.972656781192779,30.276192371213778,10.999619579028199,0.8620919387075283,0.2619502868068833
A10_H8__t1_t2,1,0.6995683993244511,0.6690825863055503,0.6963547538519353,0.5341597002017873,0.7304035874439462,14.385670688353093,29.839104406325326,14.7648230602334,0.6995683993244511,0.202794051374493
A10_H8__t2_t3,1,0.8575510204081632,0.6733121884911645,0.8007662835249042,0.6677316293929713,0.8100057284704983,24.136869590822037,49.69303993697965,45.83764576417937,0.8575510204081632,0.6156316916488223
A11_H2__t1_t2,1,0.7876923076923077,0.7674348997306196,0.7883033810539141,0.6505781799899447,0.8005738880918221,8.604043970019765,10.0,9.041538853603063,0.7876923076923077,0.6614601018675722
